species,site_id,year,month,day,week,fitted,date,doy,transecto,id_transect,abb_elev,abreviatura,altitud
Hipparchia fidia,23,2012,8,15,33,1.68128947902832,2012-08-15,228,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2013,8,28,35,1.98115150757018,2013-08-28,240,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2016,8,31,35,0.871981697629851,2016-08-31,244,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2017,8,9,32,3.00720259106151,2017-08-09,221,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2019,8,21,34,0.94074169893448,2019-08-21,233,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2020,8,19,34,1.78149854335472,2020-08-19,232,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2021,8,25,34,1.56545598255398,2021-08-25,237,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,23,2022,8,10,32,1.37352841826862,2022-08-10,222,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia fidia,33,2012,8,15,33,2.51016411655521,2012-08-15,228,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia fidia,33,2013,8,28,35,3.02437676854633,2013-08-28,240,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia fidia,34,2013,8,28,35,1.16144776283325,2013-08-28,240,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia fidia,45,2017,8,9,32,1.58995376420846,2017-08-09,221,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia fidia,45,2018,8,15,33,1.73581024481666,2018-08-15,227,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia fidia,48,2017,8,9,32,1.25817780488594,2017-08-09,221,Pitres,16_48,PI (1379),PI,1379
Hipparchia fidia,48,2018,8,15,33,1.84498472255019,2018-08-15,227,Pitres,16_48,PI (1379),PI,1379
Hipparchia fidia,48,2019,8,21,34,1.24602788167324,2019-08-21,233,Pitres,16_48,PI (1379),PI,1379
Hipparchia fidia,48,2020,8,19,34,1.28611569055298,2020-08-19,232,Pitres,16_48,PI (1379),PI,1379
Hipparchia fidia,48,2021,8,25,34,2.44460889356952,2021-08-25,237,Pitres,16_48,PI (1379),PI,1379
Hipparchia fidia,48,2022,8,10,32,2.03816987572698,2022-08-10,222,Pitres,16_48,PI (1379),PI,1379
Hipparchia hermione,16,2012,7,18,29,0.493844012853641,2012-07-18,200,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hipparchia hermione,16,2021,7,28,30,0.877286055784949,2021-07-28,209,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hipparchia hermione,17,2018,8,1,31,0.868632874801622,2018-08-01,213,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hipparchia hermione,17,2020,7,22,30,2.01193855241201,2020-07-22,204,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hipparchia hermione,18,2012,7,18,29,0.962895172256076,2012-07-18,200,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2013,8,14,33,1.04529547404196,2013-08-14,226,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2014,8,20,34,0.709596804306459,2014-08-20,232,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2018,8,1,31,1.11646846741863,2018-08-01,213,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2019,7,17,29,1.34965113653003,2019-07-17,198,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2020,7,22,30,1.72680570918175,2020-07-22,204,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,18,2021,7,28,30,0.842178084970496,2021-07-28,209,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia hermione,20,2012,7,18,29,1.78811546081154,2012-07-18,200,Purche,16_20,PU (1442),PU,1442
Hipparchia hermione,20,2013,8,14,33,1.56108458674411,2013-08-14,226,Purche,16_20,PU (1442),PU,1442
Hipparchia hermione,20,2019,7,17,29,1.37217573045766,2019-07-17,198,Purche,16_20,PU (1442),PU,1442
Hipparchia hermione,20,2020,7,22,30,2.5897677913489,2020-07-22,204,Purche,16_20,PU (1442),PU,1442
Hipparchia hermione,21,2012,7,18,29,2.33176455089468,2012-07-18,200,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2013,8,14,33,1.32481664298661,2013-08-14,226,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2014,8,20,34,0.779206769958672,2014-08-20,232,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2015,8,12,33,0.607226770838606,2015-08-12,224,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2016,7,20,29,0.463679240805719,2016-07-20,202,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2017,8,2,31,0.738143421536397,2017-08-02,214,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2019,7,17,29,1.84315390116204,2019-07-17,198,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2020,7,22,30,3.44561905570883,2020-07-22,204,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2021,7,28,30,2.71729159894241,2021-07-28,209,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,21,2022,7,27,30,1.58036906882618,2022-07-27,208,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia hermione,23,2012,7,18,29,2.89097799169288,2012-07-18,200,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2013,8,14,33,2.50877042941163,2013-08-14,226,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2014,8,20,34,1.61742939583918,2014-08-20,232,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2015,8,12,33,2.64006145580456,2015-08-12,224,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2016,7,20,29,1.83956915302273,2016-07-20,202,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2017,8,2,31,1.70618176200878,2017-08-02,214,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2019,7,17,29,3.0407780643589,2019-07-17,198,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2020,7,22,30,3.17863258385922,2020-07-22,204,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2021,7,28,30,1.12419759539926,2021-07-28,209,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,23,2022,7,27,30,1.18669290262256,2022-07-27,208,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia hermione,24,2013,8,14,33,1.05916296116887,2013-08-14,226,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2014,8,20,34,0.699571660428655,2014-08-20,232,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2016,7,20,29,0.654911763284693,2016-07-20,202,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2017,8,2,31,0.563549473786699,2017-08-02,214,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2018,8,1,31,1.41179610082887,2018-08-01,213,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2019,7,17,29,0.563575243318817,2019-07-17,198,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2020,7,22,30,1.02165257846047,2020-07-22,204,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2021,7,28,30,0.562269989106952,2021-07-28,209,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,24,2022,7,27,30,0.662763508585455,2022-07-27,208,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia hermione,33,2021,7,28,30,0.565962246209003,2021-07-28,209,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia hermione,34,2012,7,18,29,2.06333251558456,2012-07-18,200,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia hermione,34,2013,8,14,33,0.918584698353607,2013-08-14,226,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia hermione,34,2017,8,2,31,0.351063771570184,2017-08-02,214,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia hermione,34,2019,7,17,29,1.75654644441598,2019-07-17,198,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia hermione,34,2022,7,27,30,0.49039917443392,2022-07-27,208,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia hermione,35,2013,8,14,33,0.734868696100441,2013-08-14,226,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia hermione,35,2019,7,17,29,0.582363480718703,2019-07-17,198,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia hermione,36,2020,7,22,30,0.899433483665534,2020-07-22,204,Sabinas,16_36,SA (2180),SA,2180
Hipparchia hermione,45,2017,8,2,31,0.762325572679192,2017-08-02,214,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia hermione,45,2018,8,1,31,4.21595533692555,2018-08-01,213,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia hermione,45,2022,7,27,30,0.469339978400787,2022-07-27,208,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia hermione,48,2022,7,27,30,0.394182798641476,2022-07-27,208,Pitres,16_48,PI (1379),PI,1379
Hipparchia semele,17,2021,6,23,25,0.589880003260364,2021-06-23,174,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hipparchia semele,18,2013,7,3,27,0.658025729246261,2013-07-03,184,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia semele,18,2014,8,6,32,0.353445638665695,2014-08-06,218,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia semele,18,2020,7,1,27,0.74391311725633,2020-07-01,183,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia semele,18,2021,6,23,25,0.589879921637875,2021-06-23,174,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia semele,20,2012,7,4,27,2.84454082861672,2012-07-04,186,Purche,16_20,PU (1442),PU,1442
Hipparchia semele,20,2013,7,3,27,1.29885654962255,2013-07-03,184,Purche,16_20,PU (1442),PU,1442
Hipparchia semele,20,2014,8,6,32,2.04512625067212,2014-08-06,218,Purche,16_20,PU (1442),PU,1442
Hipparchia semele,20,2017,8,2,31,0.895157109437339,2017-08-02,214,Purche,16_20,PU (1442),PU,1442
Hipparchia semele,20,2021,6,23,25,1.21901717686039,2021-06-23,174,Purche,16_20,PU (1442),PU,1442
Hipparchia semele,21,2012,7,4,27,1.08255065224156,2012-07-04,186,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia semele,21,2013,7,3,27,0.273115724907231,2013-07-03,184,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia semele,21,2014,8,6,32,1.13450598323559,2014-08-06,218,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia semele,23,2014,8,6,32,0.638547341277044,2014-08-06,218,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia semele,23,2017,8,2,31,0.407928456212171,2017-08-02,214,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia semele,23,2022,8,10,32,0.397056936139648,2022-08-10,222,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia semele,24,2013,7,3,27,0.246261371496911,2013-07-03,184,Campos de Otero,16_24,CO (2248),CO,2248
Hipparchia semele,32,2014,8,6,32,0.436320107303388,2014-08-06,218,Fabriquilla,16_32,FA (992),FA,992
Hipparchia semele,33,2017,8,2,31,0.272533934252774,2017-08-02,214,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia semele,34,2013,7,3,27,0.365790910905219,2013-07-03,184,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia semele,34,2014,8,6,32,0.716769084614065,2014-08-06,218,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia semele,34,2021,6,23,25,0.409264509928791,2021-06-23,174,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia semele,35,2013,7,3,27,0.22440530358996,2013-07-03,184,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia semele,36,2014,8,6,32,0.649605089060037,2014-08-06,218,Sabinas,16_36,SA (2180),SA,2180
Hipparchia semele,45,2014,8,6,32,0.925567080555945,2014-08-06,218,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2015,7,15,29,0.668845494330646,2015-07-15,196,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2016,6,29,26,1.5070618288378,2016-06-29,181,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2017,8,2,31,1.8421053611235,2017-08-02,214,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2018,8,1,31,5.76069221778723,2018-08-01,213,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2019,7,3,27,1.22298467517988,2019-07-03,184,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2020,7,1,27,1.75390513397061,2020-07-01,183,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2021,6,23,25,2.8055187178526,2021-06-23,174,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,45,2022,8,10,32,1.34758902495972,2022-08-10,222,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia semele,48,2015,7,15,29,0.338750000009082,2015-07-15,196,Pitres,16_48,PI (1379),PI,1379
Hipparchia semele,48,2018,8,1,31,0.890381120591126,2018-08-01,213,Pitres,16_48,PI (1379),PI,1379
Hipparchia semele,48,2021,6,23,25,0.536338438672442,2021-06-23,174,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,18,2012,8,29,35,1.25246566180349,2012-08-29,242,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia statilinus,18,2018,8,22,34,2.77742586311668,2018-08-22,234,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia statilinus,18,2019,8,14,33,1.01143402988276,2019-08-14,226,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia statilinus,18,2020,8,26,35,1.28272708966704,2020-08-26,239,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia statilinus,18,2021,8,11,32,1.900596814785,2021-08-11,223,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hipparchia statilinus,20,2012,8,29,35,7.64332905027265,2012-08-29,242,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2013,9,11,37,7.02875751602912,2013-09-11,254,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2014,8,13,33,7.71685706241473,2014-08-13,225,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2015,8,19,34,3.38415609484648,2015-08-19,231,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2016,8,17,33,3.96075038393917,2016-08-17,230,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2017,8,9,32,3.65234996484503,2017-08-09,221,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2020,8,26,35,4.57136383709406,2020-08-26,239,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,20,2021,8,11,32,2.77204612150482,2021-08-11,223,Purche,16_20,PU (1442),PU,1442
Hipparchia statilinus,21,2013,9,11,37,1.0904440126706,2013-09-11,254,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2015,8,19,34,0.913979111138635,2015-08-19,231,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2016,8,17,33,1.58305740154311,2016-08-17,230,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2017,8,9,32,0.757371437004205,2017-08-09,221,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2019,8,14,33,1.48745959291091,2019-08-14,226,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2021,8,11,32,1.37874084600343,2021-08-11,223,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,21,2022,8,24,34,0.759934138040224,2022-08-24,236,Matas Verdes,16_21,MV (1919),MV,1919
Hipparchia statilinus,23,2012,8,29,35,2.286263891722,2012-08-29,242,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2013,9,11,37,1.44778190522978,2013-09-11,254,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2014,8,13,33,1.75622934642242,2014-08-13,225,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2016,8,17,33,1.58305832954577,2016-08-17,230,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2017,8,9,32,1.81727474292315,2017-08-09,221,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2019,8,14,33,2.29812706225875,2019-08-14,226,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2020,8,26,35,1.34575764305468,2020-08-26,239,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2021,8,11,32,1.8730963666938,2021-08-11,223,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,23,2022,8,24,34,2.80352023962903,2022-08-24,236,Robledal Dílar,16_23,DI (1720),DI,1720
Hipparchia statilinus,33,2012,8,29,35,2.94512769596806,2012-08-29,242,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia statilinus,33,2013,9,11,37,12.3326274097855,2013-09-11,254,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia statilinus,33,2014,8,13,33,1.90126877141661,2014-08-13,225,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia statilinus,33,2022,8,24,34,3.42743158461155,2022-08-24,236,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Hipparchia statilinus,34,2012,8,29,35,4.32426458557741,2012-08-29,242,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2013,9,11,37,5.06562231997814,2013-09-11,254,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2015,8,19,34,2.82660350920384,2015-08-19,231,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2016,8,17,33,1.72492455374937,2016-08-17,230,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2019,8,14,33,1.3479812369894,2019-08-14,226,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2020,8,26,35,2.94840806529788,2020-08-26,239,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2021,8,11,32,4.24333838082537,2021-08-11,223,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,34,2022,8,24,34,1.1860492892933,2022-08-24,236,Catifas,16_34,CAT (1666),CAT,1666
Hipparchia statilinus,35,2016,8,17,33,0.841150408000555,2016-08-17,230,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia statilinus,35,2020,8,26,35,1.00397732902716,2020-08-26,239,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia statilinus,35,2022,8,24,34,1.1860492892933,2022-08-24,236,Praillos,16_35,PRA (1894),PRA,1894
Hipparchia statilinus,45,2015,8,19,34,0.885571486956341,2015-08-19,231,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2016,8,17,33,2.92388492080622,2016-08-17,230,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2017,8,9,32,2.90500572132022,2017-08-09,221,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2018,8,22,34,2.43481058175138,2018-08-22,234,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2019,8,14,33,1.52650862075353,2019-08-14,226,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2020,8,26,35,1.59603753657875,2020-08-26,239,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,45,2021,8,11,32,1.69327524425569,2021-08-11,223,Dúrcal,16_45,DU (1950),DU,1950
Hipparchia statilinus,48,2014,8,13,33,0.754226897917923,2014-08-13,225,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,48,2015,8,19,34,1.6154014383088,2015-08-19,231,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,48,2016,8,17,33,0.912725973983809,2016-08-17,230,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,48,2017,8,9,32,0.448010152270926,2017-08-09,221,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,48,2018,8,22,34,0.747337704946568,2018-08-22,234,Pitres,16_48,PI (1379),PI,1379
Hipparchia statilinus,48,2022,8,24,34,0.608777573093449,2022-08-24,236,Pitres,16_48,PI (1379),PI,1379
Hyponephele lycaon,14,2012,7,18,29,1.77770070685967,2012-07-18,200,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,14,2013,7,31,31,0.839479294265428,2013-07-31,212,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,14,2015,7,15,29,1.30910772946434,2015-07-15,196,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,14,2019,7,17,29,1.19100609143189,2019-07-17,198,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,14,2021,7,21,29,0.907204827781317,2021-07-21,202,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,14,2022,8,3,31,1.24667786208462,2022-08-03,215,Laguna seca,16_14,LS (2282),LS,2282
Hyponephele lycaon,16,2012,7,18,29,0.71946595670498,2012-07-18,200,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,16,2013,7,31,31,2.32474784340063,2013-07-31,212,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,16,2014,7,23,30,2.43675563796172,2014-07-23,204,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,16,2015,7,15,29,1.58046005690096,2015-07-15,196,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,16,2019,7,17,29,2.50346442645342,2019-07-17,198,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,16,2021,7,21,29,1.70514842633329,2021-07-21,202,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Hyponephele lycaon,17,2013,7,31,31,3.07720478342011,2013-07-31,212,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hyponephele lycaon,17,2014,7,23,30,2.26084576781543,2014-07-23,204,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hyponephele lycaon,17,2021,7,21,29,3.37833803076377,2021-07-21,202,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hyponephele lycaon,17,2022,8,3,31,1.25619631572544,2022-08-03,215,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Hyponephele lycaon,18,2012,7,18,29,1.77135088406815,2012-07-18,200,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,18,2013,7,31,31,6.53850474930856,2013-07-31,212,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,18,2014,7,23,30,3.24352224972694,2014-07-23,204,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,18,2019,7,17,29,3.45343081858445,2019-07-17,198,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,18,2021,7,21,29,5.57739478978655,2021-07-21,202,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,18,2022,8,3,31,9.06252931875459,2022-08-03,215,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Hyponephele lycaon,20,2012,7,18,29,27.8596112872765,2012-07-18,200,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2013,7,31,31,35.0980183912924,2013-07-31,212,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2014,7,23,30,4.06028322129873,2014-07-23,204,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2015,7,15,29,2.62055742077766,2015-07-15,196,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2019,7,17,29,3.34138694969165,2019-07-17,198,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2020,7,8,28,4.08402935450302,2020-07-08,190,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,20,2021,7,21,29,1.65077641281198,2021-07-21,202,Purche,16_20,PU (1442),PU,1442
Hyponephele lycaon,21,2012,7,18,29,7.15522175922242,2012-07-18,200,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2013,7,31,31,5.51683659785406,2013-07-31,212,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2014,7,23,30,4.09807730631363,2014-07-23,204,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2015,7,15,29,2.03098132107758,2015-07-15,196,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2017,7,19,29,0.741665607702775,2017-07-19,200,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2021,7,21,29,7.47021534222756,2021-07-21,202,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,21,2022,8,3,31,1.9305194589105,2022-08-03,215,Matas Verdes,16_21,MV (1919),MV,1919
Hyponephele lycaon,23,2012,7,18,29,4.71525213130959,2012-07-18,200,Robledal Dílar,16_23,DI (1720),DI,1720
Hyponephele lycaon,23,2013,7,31,31,8.6255585052539,2013-07-31,212,Robledal Dílar,16_23,DI (1720),DI,1720
Hyponephele lycaon,23,2014,7,23,30,11.0129064851986,2014-07-23,204,Robledal Dílar,16_23,DI (1720),DI,1720
Hyponephele lycaon,23,2015,7,15,29,1.40533725860738,2015-07-15,196,Robledal Dílar,16_23,DI (1720),DI,1720
Hyponephele lycaon,23,2019,7,17,29,10.5522100289134,2019-07-17,198,Robledal Dílar,16_23,DI (1720),DI,1720
Hyponephele lycaon,23,2021,7,21,29,10.7451785207236,2021-07-21,202,Robledal Dílar,16_23,DI (1720),DI,1720
