ID_Visit;Year;Date;ID_Site;Site;Species;ntotal 
463;2014;12/8/14;16_16;Borreguiles San Juan;Hyponephele;7
463;2014;12/8/14;16_16;Borreguiles San Juan;Parnassius apollo;5
463;2014;12/8/14;16_16;Borreguiles San Juan;Satyrus actaea;48
464;2014;8/8/14;16_21;Matas Verdes;Fabriciana niobe;1
464;2014;8/8/14;16_21;Matas Verdes;Melanargia lachesis;21
464;2014;8/8/14;16_21;Matas Verdes;Plebejus argus;7
464;2014;8/8/14;16_21;Matas Verdes;Satyrus actaea;16
465;2014;1/8/14;16_14;Laguna Seca;Parnassius apollo;8
465;2014;1/8/14;16_14;Laguna Seca;Plebejus idas;11
465;2014;1/8/14;16_14;Laguna Seca;Satyrus actaea;28
467;2014;14/8/14;16_20;Purche;Brintesia circe;8
467;2014;14/8/14;16_20;Purche;Chazara briseis;6
467;2014;14/8/14;16_20;Purche;Hipparchia semele;2
467;2014;14/8/14;16_20;Purche;Hipparchia statilinus;28
467;2014;14/8/14;16_20;Purche;Hyponephele;8
467;2014;14/8/14;16_20;Purche;Maniola jurtina;3
468;2014;14/8/14;16_17;Loma de Papeles Alto;Lycaena alciphron;4
468;2014;14/8/14;16_17;Loma de Papeles Alto;Satyrus actaea;124
469;2014;14/8/14;16_18;Loma de Papeles Bajo;Chazara briseis;2
450;2014;11/7/14;16_18;Loma de Papeles Bajo;Hyponephele;9
469;2014;14/8/14;16_18;Loma de Papeles Bajo;Satyrus actaea;8
470;2014;19/8/14;16_14;Laguna Seca;Satyrus actaea;112
471;2014;21/8/14;16_24;Campos de Otero;Hyponephele;7
471;2014;21/8/14;16_24;Campos de Otero;Satyrus actaea;55
472;2014;21/8/14;16_16;Borreguiles San Juan;Erebia hispania;2
472;2014;21/8/14;16_16;Borreguiles San Juan;Hyponephele;3
472;2014;21/8/14;16_16;Borreguiles San Juan;Satyrus actaea;27
478;2014;21/8/14;16_35;Praillos;Satyrus actaea;2
479;2014;21/8/14;16_36;Sabinas;Satyrus actaea;3
481;2014;7/8/14;16_33;Barranco de San Juan;Melanargia lachesis;1
482;2014;7/8/14;16_34;Catifas;Melanargia lachesis;1
483;2014;7/8/14;16_35;Praillos;Melanargia lachesis;1
483;2014;7/8/14;16_35;Praillos;Melitaea trivia;1
483;2014;7/8/14;16_35;Praillos;Satyrus actaea;1
484;2014;7/8/14;16_36;Sabinas;Satyrus actaea;19
506;2014;12/7/14;16_45;Durcal;Aporia crataegi;11
506;2014;12/7/14;16_45;Durcal;Brintesia circe;56
506;2014;12/7/14;16_45;Durcal;Euphydryas aurinia;7
506;2014;12/7/14;16_45;Durcal;Hipparchia semele;5
506;2014;12/7/14;16_45;Durcal;Hyponephele;21
506;2014;12/7/14;16_45;Durcal;Melanargia lachesis;91
506;2014;12/7/14;16_45;Durcal;Plebejus argus;2
506;2014;12/7/14;16_45;Durcal;Plebejus idas;28
506;2014;12/7/14;16_45;Durcal;Polyommatus amandus;14
506;2014;12/7/14;16_45;Durcal;Polyommatus nivescens;5
506;2014;12/7/14;16_45;Durcal;Satyrus actaea;25
506;2014;12/7/14;16_45;Durcal;Thymelicus sylvestris;11
507;2014;27/7/14;16_45;Durcal;Brintesia circe;70
507;2014;27/7/14;16_45;Durcal;Hyponephele;47
507;2014;27/7/14;16_45;Durcal;Lycaena alciphron;4
507;2014;27/7/14;16_45;Durcal;Melanargia lachesis;76
507;2014;27/7/14;16_45;Durcal;Plebejus argus;7
507;2014;27/7/14;16_45;Durcal;Plebejus idas;10
507;2014;27/7/14;16_45;Durcal;Polyommatus amandus;2
507;2014;27/7/14;16_45;Durcal;Polyommatus nivescens;3
507;2014;27/7/14;16_45;Durcal;Pyronia tithonus;32
507;2014;27/7/14;16_45;Durcal;Satyrus actaea;63
507;2014;27/7/14;16_45;Durcal;Thymelicus sylvestris;7
508;2014;10/8/14;16_45;Durcal;Brintesia circe;59
508;2014;10/8/14;16_45;Durcal;Hipparchia semele;2
508;2014;10/8/14;16_45;Durcal;Hyponephele;55
508;2014;10/8/14;16_45;Durcal;Melanargia lachesis;67
508;2014;10/8/14;16_45;Durcal;Plebejus argus;12
508;2014;10/8/14;16_45;Durcal;Polyommatus nivescens;2
508;2014;10/8/14;16_45;Durcal;Satyrus actaea;224
508;2014;10/8/14;16_45;Durcal;Thymelicus sylvestris;1
509;2014;17/8/14;16_45;Durcal;Brintesia circe;7
509;2014;17/8/14;16_45;Durcal;Hipparchia semele;30
509;2014;17/8/14;16_45;Durcal;Hyponephele;1
509;2014;17/8/14;16_45;Durcal;Melanargia lachesis;3
509;2014;17/8/14;16_45;Durcal;Pyronia tithonus;78
509;2014;17/8/14;16_45;Durcal;Satyrus actaea;141
510;2014;30/8/14;16_45;Durcal;Brintesia circe;2
510;2014;30/8/14;16_45;Durcal;Melanargia lachesis;1
510;2014;30/8/14;16_45;Durcal;Pyronia tithonus;1
510;2014;30/8/14;16_45;Durcal;Satyrus actaea;15
511;2014;19/6/14;16_45;Durcal;Aporia crataegi;20
511;2014;19/6/14;16_45;Durcal;Euphydryas aurinia;14
511;2014;19/6/14;16_45;Durcal;Lycaena alciphron;4
511;2014;19/6/14;16_45;Durcal;Plebejus argus;6
511;2014;19/6/14;16_45;Durcal;Polyommatus amandus;8
511;2014;19/6/14;16_45;Durcal;Thymelicus sylvestris;2
517;2014;22/8/14;16_48;Pitres;Argynnis pandora;1
517;2014;22/8/14;16_48;Pitres;Maniola jurtina;2
517;2014;22/8/14;16_48;Pitres;Pyronia tithonus;6
518;2014;31/8/14;16_48;Pitres;Argynnis pandora;3
518;2014;31/8/14;16_48;Pitres;Brintesia circe;3
518;2014;31/8/14;16_48;Pitres;Maniola jurtina;1
519;2014;13/9/14;16_48;Pitres;Argynnis pandora;5
519;2014;13/9/14;16_48;Pitres;Brintesia circe;3
519;2014;13/9/14;16_48;Pitres;Maniola jurtina;1
520;2014;8/6/14;16_48;Pitres;Brintesia circe;4
520;2014;8/6/14;16_48;Pitres;Maniola jurtina;16
520;2014;8/6/14;16_48;Pitres;Melitaea deione;6
521;2014;21/6/14;16_48;Pitres;Brintesia circe;7
521;2014;21/6/14;16_48;Pitres;Maniola jurtina;20
521;2014;21/6/14;16_48;Pitres;Melanargia lachesis;1
521;2014;21/6/14;16_48;Pitres;Satyrium esculi;2
524;2014;23/9/14;16_20;Purche;Chazara briseis;15
524;2014;23/9/14;16_20;Purche;Hipparchia semele;8
524;2014;23/9/14;16_20;Purche;Hipparchia statilinus;13
524;2014;23/9/14;16_20;Purche;Hyponephele;13
524;2014;23/9/14;16_20;Purche;Maniola jurtina;5
525;2014;1/9/14;16_16;Borreguiles San Juan;Satyrus actaea;6
527;2014;28/8/14;16_18;Loma de Papeles Bajo;Chazara briseis;3
469;2014;14/8/14;16_18;Loma de Papeles Bajo;Hyponephele;5
527;2014;28/8/14;16_18;Loma de Papeles Bajo;Satyrus actaea;3
528;2014;28/8/14;16_17;Loma de Papeles Alto;Melitaea trivia;1
528;2014;28/8/14;16_17;Loma de Papeles Alto;Satyrus actaea;13
529;2014;26/8/14;16_23;Robledal de Dilar;Aricia montensis;18
529;2014;26/8/14;16_23;Robledal de Dilar;Brintesia circe;6
529;2014;26/8/14;16_23;Robledal de Dilar;Hipparchia hermione;18
529;2014;26/8/14;16_23;Robledal de Dilar;Hipparchia semele;5
529;2014;26/8/14;16_23;Robledal de Dilar;Hyponephele;4
529;2014;26/8/14;16_23;Robledal de Dilar;Melanargia lachesis;1
529;2014;26/8/14;16_23;Robledal de Dilar;Satyrus actaea;6
530;2014;26/8/14;16_21;Matas Verdes;Hipparchia hermione;2
530;2014;26/8/14;16_21;Matas Verdes;Hyponephele;5
530;2014;26/8/14;16_21;Matas Verdes;Satyrus actaea;7
350;2014;21/7/14;16_35;Praillos;Lycaena alciphron;2
366;2014;29/7/14;16_35;Praillos;Lycaena alciphron;3
405;2014;16/5/14;16_35;Praillos;Lycaena alciphron;1
417;2014;29/5/14;16_35;Praillos;Lycaena alciphron;1
422;2014;5/6/14;16_35;Praillos;Lycaena alciphron;3
427;2014;13/6/14;16_35;Praillos;Lycaena alciphron;3
440;2014;8/7/14;16_35;Praillos;Lycaena alciphron;4
527;2014;28/8/14;16_18;Loma de Papeles Bajo;Hyponephele;2
450;2014;11/7/14;16_18;Loma de Papeles Bajo;Hipparchia hermione;2
695;2015;29/3/15;16_48;Pitres;Anthocharis euphenoides;1
695;2015;29/3/15;16_48;Pitres;Melitaea deione;1
696;2015;23/4/15;16_48;Pitres;Anthocharis euphenoides;4
696;2015;23/4/15;16_48;Pitres;Melitaea deione;46
697;2015;12/5/15;16_48;Pitres;Anthocharis euphenoides;2
697;2015;12/5/15;16_48;Pitres;Melitaea deione;171
699;2015;14/5/15;16_23;Robledal de Dilar;Melitaea phoebe;6
705;2015;6/5/15;16_33;Barranco de San Juan;Melitaea phoebe;1
707;2015;28/5/15;16_17;Loma de Papeles Alto;Lycaena alciphron;3
707;2015;28/5/15;16_17;Loma de Papeles Alto;Melitaea trivia;5
710;2015;27/5/15;16_23;Robledal de Dilar;Aporia crataegi;6
710;2015;27/5/15;16_23;Robledal de Dilar;Euphydryas aurinia;11
710;2015;27/5/15;16_23;Robledal de Dilar;Melitaea phoebe;7
711;2015;3/6/15;16_20;Purche;Aporia crataegi;70
711;2015;3/6/15;16_20;Purche;Hipparchia semele;1
711;2015;3/6/15;16_20;Purche;Maniola jurtina;38
711;2015;3/6/15;16_20;Purche;Melitaea phoebe;14
711;2015;3/6/15;16_20;Purche;Pyronia bathseba;13
711;2015;3/6/15;16_20;Purche;Thymelicus sylvestris;64
712;2015;23/5/15;16_48;Pitres;Anthocharis euphenoides;4
712;2015;23/5/15;16_48;Pitres;Argynnis pandora;1
712;2015;23/5/15;16_48;Pitres;Maniola jurtina;5
712;2015;23/5/15;16_48;Pitres;Melitaea deione;67
713;2015;4/6/15;16_48;Pitres;Argynnis pandora;1
713;2015;4/6/15;16_48;Pitres;Maniola jurtina;11
713;2015;4/6/15;16_48;Pitres;Melitaea deione;17
714;2015;13/6/15;16_48;Pitres;Anthocharis euphenoides;2
714;2015;13/6/15;16_48;Pitres;Brintesia circe;1
714;2015;13/6/15;16_48;Pitres;Maniola jurtina;10
714;2015;13/6/15;16_48;Pitres;Melitaea deione;2
719;2015;16/5/15;16_45;Durcal;Polyommatus nivescens;9
720;2015;29/5/15;16_45;Durcal;Euphydryas aurinia;12
720;2015;29/5/15;16_45;Durcal;Lycaena alciphron;7
720;2015;29/5/15;16_45;Durcal;Plebejus idas;5
720;2015;29/5/15;16_45;Durcal;Polyommatus nivescens;9
721;2015;7/6/15;16_45;Durcal;Aporia crataegi;20
721;2015;7/6/15;16_45;Durcal;Euphydryas aurinia;15
721;2015;7/6/15;16_45;Durcal;Melanargia lachesis;17
721;2015;7/6/15;16_45;Durcal;Plebejus idas;2
721;2015;7/6/15;16_45;Durcal;Polyommatus amandus;6
721;2015;7/6/15;16_45;Durcal;Polyommatus nivescens;3
722;2015;17/6/15;16_45;Durcal;Aporia crataegi;21
722;2015;17/6/15;16_45;Durcal;Euphydryas aurinia;12
722;2015;17/6/15;16_45;Durcal;Lycaena alciphron;4
722;2015;17/6/15;16_45;Durcal;Melanargia lachesis;19
722;2015;17/6/15;16_45;Durcal;Plebejus argus;3
722;2015;17/6/15;16_45;Durcal;Polyommatus amandus;6
722;2015;17/6/15;16_45;Durcal;Polyommatus nivescens;2
723;2015;31/7/15;16_16;Borreguiles San Juan;Hyponephele;16
723;2015;31/7/15;16_16;Borreguiles San Juan;Parnassius apollo;3
724;2015;4/8/15;16_24;Campos de Otero;Hyponephele;19
724;2015;4/8/15;16_24;Campos de Otero;Satyrus actaea;47
725;2015;21/6/15;16_48;Pitres;Brintesia circe;8
725;2015;21/6/15;16_48;Pitres;Maniola jurtina;10
725;2015;21/6/15;16_48;Pitres;Melanargia lachesis;3
725;2015;21/6/15;16_48;Pitres;Melitaea deione;3
725;2015;21/6/15;16_48;Pitres;Satyrium esculi;4
726;2015;5/7/15;16_48;Pitres;Argynnis pandora;1
726;2015;5/7/15;16_48;Pitres;Brintesia circe;5
726;2015;5/7/15;16_48;Pitres;Maniola jurtina;1
726;2015;5/7/15;16_48;Pitres;Melanargia lachesis;10
726;2015;5/7/15;16_48;Pitres;Melitaea deione;1
726;2015;5/7/15;16_48;Pitres;Pyronia tithonus;1
726;2015;5/7/15;16_48;Pitres;Satyrium esculi;16
727;2015;19/7/15;16_48;Pitres;Melanargia lachesis;1
727;2015;19/7/15;16_48;Pitres;Melitaea deione;8
727;2015;19/7/15;16_48;Pitres;Pyronia tithonus;4
727;2015;19/7/15;16_48;Pitres;Satyrium esculi;5
728;2015;28/6/15;16_45;Durcal;Aporia crataegi;39
728;2015;28/6/15;16_45;Durcal;Brintesia circe;2
728;2015;28/6/15;16_45;Durcal;Euphydryas aurinia;19
728;2015;28/6/15;16_45;Durcal;Hipparchia semele;5
728;2015;28/6/15;16_45;Durcal;Melanargia lachesis;30
728;2015;28/6/15;16_45;Durcal;Plebejus argus;10
728;2015;28/6/15;16_45;Durcal;Plebejus idas;16
728;2015;28/6/15;16_45;Durcal;Polyommatus nivescens;4
728;2015;28/6/15;16_45;Durcal;Thymelicus sylvestris;3
729;2015;11/7/15;16_45;Durcal;Aporia crataegi;11
729;2015;11/7/15;16_45;Durcal;Brintesia circe;56
729;2015;11/7/15;16_45;Durcal;Euphydryas aurinia;10
729;2015;11/7/15;16_45;Durcal;Hipparchia semele;5
729;2015;11/7/15;16_45;Durcal;Hyponephele;21
729;2015;11/7/15;16_45;Durcal;Melanargia lachesis;91
729;2015;11/7/15;16_45;Durcal;Plebejus argus;2
729;2015;11/7/15;16_45;Durcal;Plebejus idas;28
729;2015;11/7/15;16_45;Durcal;Polyommatus amandus;14
729;2015;11/7/15;16_45;Durcal;Satyrus actaea;25
729;2015;11/7/15;16_45;Durcal;Thymelicus sylvestris;11
730;2015;25/7/15;16_45;Durcal;Brintesia circe;35
730;2015;25/7/15;16_45;Durcal;Hyponephele;47
730;2015;25/7/15;16_45;Durcal;Lycaena alciphron;1
730;2015;25/7/15;16_45;Durcal;Melanargia lachesis;51
730;2015;25/7/15;16_45;Durcal;Plebejus argus;7
730;2015;25/7/15;16_45;Durcal;Plebejus idas;9
730;2015;25/7/15;16_45;Durcal;Polyommatus amandus;2
730;2015;25/7/15;16_45;Durcal;Pyronia tithonus;24
730;2015;25/7/15;16_45;Durcal;Satyrus actaea;56
730;2015;25/7/15;16_45;Durcal;Thymelicus sylvestris;5
731;2015;2/8/15;16_48;Pitres;Pyronia tithonus;1
732;2015;22/8/15;16_48;Pitres;Argynnis pandora;6
732;2015;22/8/15;16_48;Pitres;Maniola jurtina;2
732;2015;22/8/15;16_48;Pitres;Pyronia tithonus;1
733;2015;8/8/15;16_45;Durcal;Brintesia circe;17
733;2015;8/8/15;16_45;Durcal;Hipparchia semele;2
733;2015;8/8/15;16_45;Durcal;Hipparchia statilinus;2
733;2015;8/8/15;16_45;Durcal;Hyponephele;23
733;2015;8/8/15;16_45;Durcal;Melanargia lachesis;5
733;2015;8/8/15;16_45;Durcal;Plebejus argus;7
733;2015;8/8/15;16_45;Durcal;Pyronia tithonus;22
733;2015;8/8/15;16_45;Durcal;Satyrus actaea;40
733;2015;8/8/15;16_45;Durcal;Thymelicus sylvestris;2
734;2015;17/8/15;16_45;Durcal;Brintesia circe;1
734;2015;17/8/15;16_45;Durcal;Hipparchia semele;12
734;2015;17/8/15;16_45;Durcal;Hipparchia statilinus;3
734;2015;17/8/15;16_45;Durcal;Hyponephele;1
734;2015;17/8/15;16_45;Durcal;Pyronia tithonus;30
734;2015;17/8/15;16_45;Durcal;Satyrus actaea;22
743;2015;22/5/15;16_20;Purche;Aporia crataegi;28
743;2015;22/5/15;16_20;Purche;Maniola jurtina;5
743;2015;22/5/15;16_20;Purche;Melitaea phoebe;3
743;2015;22/5/15;16_20;Purche;Pyronia bathseba;3
743;2015;22/5/15;16_20;Purche;Thymelicus sylvestris;1
744;2015;6/8/15;16_21;Matas Verdes;Hyponephele;20
745;2015;6/8/15;16_23;Robledal de Dilar;Brintesia circe;4
745;2015;6/8/15;16_23;Robledal de Dilar;Hipparchia hermione;4
745;2015;6/8/15;16_23;Robledal de Dilar;Hipparchia semele;2
745;2015;6/8/15;16_23;Robledal de Dilar;Hyponephele;12
745;2015;6/8/15;16_23;Robledal de Dilar;Lycaena alciphron;1
745;2015;6/8/15;16_23;Robledal de Dilar;Melanargia lachesis;1
745;2015;6/8/15;16_23;Robledal de Dilar;Satyrus actaea;24
750;2015;14/6/15;16_49;Turbera;Pyronia cecilia;3
752;2015;21/6/15;16_49;Turbera;Pyronia cecilia;4
754;2015;1/7/15;16_49;Turbera;Pyronia cecilia;9
756;2015;12/7/15;16_49;Turbera;Pyronia cecilia;4
762;2015;2/8/15;16_49;Turbera;Pyronia cecilia;11
764;2015;16/8/15;16_49;Turbera;Pyronia cecilia;4
766;2015;10/6/15;16_21;Matas Verdes;Euphydryas aurinia;35
766;2015;10/6/15;16_21;Matas Verdes;Plebejus argus;5
767;2015;16/6/15;16_16;Borreguiles San Juan;Polyommatus escheri;1
768;2015;17/6/15;16_20;Purche;Aporia crataegi;46
768;2015;17/6/15;16_20;Purche;Brintesia circe;1
768;2015;17/6/15;16_20;Purche;Chazara briseis;4
768;2015;17/6/15;16_20;Purche;Coenonympha dorus;5
768;2015;17/6/15;16_20;Purche;Maniola jurtina;41
768;2015;17/6/15;16_20;Purche;Melanargia lachesis;24
768;2015;17/6/15;16_20;Purche;Melitaea phoebe;1
768;2015;17/6/15;16_20;Purche;Pyronia bathseba;2
768;2015;17/6/15;16_20;Purche;Thymelicus sylvestris;157
769;2015;18/6/15;16_18;Loma de Papeles Bajo;Lycaena alciphron;1
769;2015;18/6/15;16_18;Loma de Papeles Bajo;Parnassius apollo;27
770;2015;18/6/15;16_17;Loma de Papeles Alto;Lycaena alciphron;4
770;2015;18/6/15;16_17;Loma de Papeles Alto;Melitaea trivia;1
771;2015;19/6/15;16_24;Campos de Otero;Lycaena alciphron;1
771;2015;19/6/15;16_24;Campos de Otero;Parnassius apollo;7
772;2015;23/6/15;16_16;Borreguiles San Juan;Parnassius apollo;1
772;2015;23/6/15;16_16;Borreguiles San Juan;Polyommatus escheri;7
773;2015;24/6/15;16_14;Laguna Seca;Parnassius apollo;31
774;2015;25/6/15;16_21;Matas Verdes;Euphydryas aurinia;121
774;2015;25/6/15;16_21;Matas Verdes;Plebejus argus;33
775;2015;1/7/15;16_23;Robledal de Dilar;Aporia crataegi;14
775;2015;1/7/15;16_23;Robledal de Dilar;Brintesia circe;5
775;2015;1/7/15;16_23;Robledal de Dilar;Euphydryas aurinia;47
775;2015;1/7/15;16_23;Robledal de Dilar;Lycaena alciphron;1
775;2015;1/7/15;16_23;Robledal de Dilar;Melanargia lachesis;25
777;2015;3/7/15;16_18;Loma de Papeles Bajo;Parnassius apollo;62
777;2015;3/7/15;16_18;Loma de Papeles Bajo;Satyrus actaea;1
778;2015;6/7/15;16_20;Purche;Aporia crataegi;3
778;2015;6/7/15;16_20;Purche;Brintesia circe;3
778;2015;6/7/15;16_20;Purche;Chazara briseis;15
778;2015;6/7/15;16_20;Purche;Coenonympha dorus;4
778;2015;6/7/15;16_20;Purche;Melanargia lachesis;32
778;2015;6/7/15;16_20;Purche;Melitaea phoebe;4
778;2015;6/7/15;16_20;Purche;Thymelicus sylvestris;22
779;2015;7/7/15;16_24;Campos de Otero;Hyponephele;3
779;2015;7/7/15;16_24;Campos de Otero;Lycaena alciphron;20
779;2015;7/7/15;16_24;Campos de Otero;Parnassius apollo;71
779;2015;7/7/15;16_24;Campos de Otero;Satyrus actaea;2
780;2015;8/7/15;16_18;Loma de Papeles Bajo;Lycaena alciphron;3
780;2015;8/7/15;16_18;Loma de Papeles Bajo;Parnassius apollo;2
780;2015;8/7/15;16_18;Loma de Papeles Bajo;Satyrus actaea;1
781;2015;8/7/15;16_17;Loma de Papeles Alto;Lycaena alciphron;9
781;2015;8/7/15;16_17;Loma de Papeles Alto;Melitaea trivia;3
782;2015;15/7/15;16_16;Borreguiles San Juan;Hyponephele;41
782;2015;15/7/15;16_16;Borreguiles San Juan;Parnassius apollo;42
782;2015;15/7/15;16_16;Borreguiles San Juan;Polyommatus escheri;13
783;2015;16/7/15;16_14;Laguna Seca;Parnassius apollo;8
783;2015;16/7/15;16_14;Laguna Seca;Satyrus actaea;2
784;2015;20/7/15;16_21;Matas Verdes;Hyponephele;32
784;2015;20/7/15;16_21;Matas Verdes;Plebejus argus;19
785;2015;21/7/15;16_23;Robledal de Dilar;Brintesia circe;8
785;2015;21/7/15;16_23;Robledal de Dilar;Hipparchia hermione;14
785;2015;21/7/15;16_23;Robledal de Dilar;Hyponephele;43
785;2015;21/7/15;16_23;Robledal de Dilar;Lycaena alciphron;8
785;2015;21/7/15;16_23;Robledal de Dilar;Melanargia lachesis;43
785;2015;21/7/15;16_23;Robledal de Dilar;Satyrus actaea;2
787;2015;23/7/15;16_20;Purche;Chazara briseis;10
787;2015;23/7/15;16_20;Purche;Coenonympha dorus;24
787;2015;23/7/15;16_20;Purche;Hipparchia statilinus;13
787;2015;23/7/15;16_20;Purche;Melanargia lachesis;5
787;2015;23/7/15;16_20;Purche;Melitaea phoebe;3
787;2015;23/7/15;16_20;Purche;Thymelicus sylvestris;1
788;2015;24/7/15;16_24;Campos de Otero;Hyponephele;96
788;2015;24/7/15;16_24;Campos de Otero;Lycaena alciphron;5
788;2015;24/7/15;16_24;Campos de Otero;Parnassius apollo;7
788;2015;24/7/15;16_24;Campos de Otero;Satyrus actaea;21
789;2015;28/7/15;16_17;Loma de Papeles Alto;Lycaena alciphron;5
789;2015;28/7/15;16_17;Loma de Papeles Alto;Melitaea trivia;9
790;2015;28/7/15;16_18;Loma de Papeles Bajo;Lycaena alciphron;1
790;2015;28/7/15;16_18;Loma de Papeles Bajo;Satyrus actaea;15
791;2015;29/7/15;16_14;Laguna Seca;Satyrus actaea;80
792;2015;12/8/15;16_16;Borreguiles San Juan;Hyponephele;6
794;2015;13/8/15;16_20;Purche;Chazara briseis;8
794;2015;13/8/15;16_20;Purche;Coenonympha dorus;2
794;2015;13/8/15;16_20;Purche;Hipparchia statilinus;15
794;2015;13/8/15;16_20;Purche;Maniola jurtina;2
795;2015;18/8/15;16_14;Laguna Seca;Satyrus actaea;66
797;2015;18/8/15;16_18;Loma de Papeles Bajo;Satyrus actaea;4
798;2015;27/8/15;16_23;Robledal de Dilar;Brintesia circe;2
798;2015;27/8/15;16_23;Robledal de Dilar;Hipparchia hermione;10
798;2015;27/8/15;16_23;Robledal de Dilar;Hyponephele;4
798;2015;27/8/15;16_23;Robledal de Dilar;Satyrus actaea;1
799;2015;27/8/15;16_21;Matas Verdes;Hyponephele;2
800;2015;11/9/15;16_20;Purche;Brintesia circe;3
800;2015;11/9/15;16_20;Purche;Chazara briseis;15
800;2015;11/9/15;16_20;Purche;Hipparchia statilinus;5
800;2015;11/9/15;16_20;Purche;Maniola jurtina;8
802;2015;17/9/15;16_24;Campos de Otero;Satyrus actaea;1
805;2015;10/6/15;16_23;Robledal de Dilar;Aporia crataegi;34
805;2015;10/6/15;16_23;Robledal de Dilar;Euphydryas aurinia;67
805;2015;10/6/15;16_23;Robledal de Dilar;Hipparchia hermione;1
805;2015;10/6/15;16_23;Robledal de Dilar;Lycaena alciphron;1
805;2015;10/6/15;16_23;Robledal de Dilar;Melitaea phoebe;3
806;2015;9/6/15;16_14;Laguna Seca;Parnassius apollo;3
812;2015;22/5/15;16_33;Barranco de San Juan;Melitaea phoebe;5
815;2015;23/6/15;16_34;Catifas;Melanargia lachesis;6
818;2015;14/7/15;16_34;Catifas;Melanargia lachesis;6
825;2015;30/7/15;16_34;Catifas;Brintesia circe;2
825;2015;30/7/15;16_34;Catifas;Melanargia lachesis;3
838;2015;6/5/15;16_49;Turbera;Pyronia cecilia;3
839;2015;19/9/15;16_48;Pitres;Argynnis pandora;2
839;2015;19/9/15;16_48;Pitres;Brintesia circe;3
839;2015;19/9/15;16_48;Pitres;Maniola jurtina;3
841;2015;29/8/15;16_45;Durcal;Hipparchia statilinus;1
841;2015;29/8/15;16_45;Durcal;Pyronia tithonus;4
841;2015;29/8/15;16_45;Durcal;Satyrus actaea;4
844;2015;30/8/15;16_49;Turbera;Pyronia cecilia;2
1368;2015;3/6/15;16_33;Barranco de San Juan;Melitaea phoebe;1
851;2016;26/3/16;16_48;Pitres;Anthocharis euphenoides;2
851;2016;26/3/16;16_48;Pitres;Melitaea deione;1
852;2016;10/4/16;16_48;Pitres;Anthocharis euphenoides;1
852;2016;10/4/16;16_48;Pitres;Melitaea deione;4
853;2016;23/4/16;16_48;Pitres;Anthocharis euphenoides;5
853;2016;23/4/16;16_48;Pitres;Melitaea deione;11
854;2016;21/5/16;16_48;Pitres;Anthocharis euphenoides;2
854;2016;21/5/16;16_48;Pitres;Melitaea deione;33
855;2016;5/6/16;16_48;Pitres;Anthocharis euphenoides;1
855;2016;5/6/16;16_48;Pitres;Maniola jurtina;14
855;2016;5/6/16;16_48;Pitres;Melitaea deione;24
856;2016;18/6/16;16_48;Pitres;Brintesia circe;2
856;2016;18/6/16;16_48;Pitres;Maniola jurtina;20
856;2016;18/6/16;16_48;Pitres;Melanargia lachesis;1
856;2016;18/6/16;16_48;Pitres;Melitaea deione;4
857;2016;7/7/16;16_48;Pitres;Brintesia circe;1
857;2016;7/7/16;16_48;Pitres;Maniola jurtina;7
857;2016;7/7/16;16_48;Pitres;Melanargia lachesis;13
857;2016;7/7/16;16_48;Pitres;Melitaea deione;1
857;2016;7/7/16;16_48;Pitres;Satyrium esculi;16
858;2016;16/7/16;16_48;Pitres;Argynnis pandora;3
858;2016;16/7/16;16_48;Pitres;Brintesia circe;1
858;2016;16/7/16;16_48;Pitres;Maniola jurtina;1
858;2016;16/7/16;16_48;Pitres;Melanargia lachesis;12
858;2016;16/7/16;16_48;Pitres;Pyronia tithonus;3
858;2016;16/7/16;16_48;Pitres;Satyrium esculi;7
860;2016;6/6/16;16_17;Loma de Papeles Alto;Lycaena alciphron;3
860;2016;6/6/16;16_17;Loma de Papeles Alto;Melanargia occitanica;9
860;2016;6/6/16;16_17;Loma de Papeles Alto;Melitaea trivia;10
861;2016;1/6/16;16_23;Robledal de Dilar;Anthocharis euphenoides;1
861;2016;1/6/16;16_23;Robledal de Dilar;Melitaea phoebe;2
868;2016;23/6/16;16_16;Borreguiles San Juan;Polyommatus golgus;1
869;2016;20/6/16;16_20;Purche;Aporia crataegi;43
869;2016;20/6/16;16_20;Purche;Brintesia circe;3
869;2016;20/6/16;16_20;Purche;Coenonympha dorus;1
869;2016;20/6/16;16_20;Purche;Maniola jurtina;30
869;2016;20/6/16;16_20;Purche;Melitaea phoebe;7
869;2016;20/6/16;16_20;Purche;Pyronia bathseba;9
869;2016;20/6/16;16_20;Purche;Thymelicus sylvestris;42
871;2016;19/5/16;16_23;Robledal de Dilar;Anthocharis euphenoides;1
873;2016;4/5/16;16_23;Robledal de Dilar;Melitaea phoebe;3
878;2016;5/7/16;16_20;Purche;Aporia crataegi;3
878;2016;5/7/16;16_20;Purche;Chazara briseis;15
878;2016;5/7/16;16_20;Purche;Maniola jurtina;24
878;2016;5/7/16;16_20;Purche;Melanargia lachesis;25
878;2016;5/7/16;16_20;Purche;Melitaea phoebe;8
878;2016;5/7/16;16_20;Purche;Pyronia bathseba;2
878;2016;5/7/16;16_20;Purche;Thymelicus sylvestris;19
879;2016;11/7/16;16_21;Matas Verdes;Aporia crataegi;12
879;2016;11/7/16;16_21;Matas Verdes;Euphydryas aurinia;7
