ID,x,y,name,value
1,468250,4101250,p_1974_09_COG,4
1,468250,4101250,p_1974_10_COG,40.20000076293945
1,468250,4101250,p_1974_11_COG,13.899999618530273
1,468250,4101250,p_1974_12_COG,0
1,468250,4101250,p_1975_01_COG,59.29999923706055
1,468250,4101250,p_1975_02_COG,51.5
1,468250,4101250,p_1975_03_COG,162
1,468250,4101250,p_1975_04_COG,83.5999984741211
1,468250,4101250,p_1975_05_COG,47.5
1,468250,4101250,p_1975_06_COG,22.299999237060547
1,468250,4101250,p_1975_07_COG,0.10000000149011612
1,468250,4101250,p_1975_08_COG,1
1,468250,4101250,p_1975_09_COG,9.600000381469727
1,468250,4101250,p_1975_10_COG,1.2000000476837158
1,468250,4101250,p_1975_11_COG,16.799999237060547
1,468250,4101250,p_1975_12_COG,111.69999694824219
1,468250,4101250,p_1976_01_COG,69
1,468250,4101250,p_1976_02_COG,54
1,468250,4101250,p_1976_03_COG,27.799999237060547
1,468250,4101250,p_1976_04_COG,155.60000610351562
1,468250,4101250,p_1976_05_COG,75.9000015258789
1,468250,4101250,p_1976_06_COG,14.5
1,468250,4101250,p_1976_07_COG,7.5
1,468250,4101250,p_1976_08_COG,0
1,468250,4101250,p_1976_09_COG,32.20000076293945
1,468250,4101250,p_1976_10_COG,165.3000030517578
1,468250,4101250,p_1976_11_COG,68.5
1,468250,4101250,p_1976_12_COG,422.5
1,468250,4101250,p_1977_01_COG,159
1,468250,4101250,p_1977_02_COG,50.70000076293945
1,468250,4101250,p_1977_03_COG,16.100000381469727
1,468250,4101250,p_1977_04_COG,3.700000047683716
1,468250,4101250,p_1977_05_COG,12.800000190734863
1,468250,4101250,p_1977_06_COG,15.5
1,468250,4101250,p_1977_07_COG,9
1,468250,4101250,p_1977_08_COG,0.800000011920929
1,468250,4101250,p_1977_09_COG,14
1,468250,4101250,p_1977_10_COG,93.5
1,468250,4101250,p_1977_11_COG,94.19999694824219
1,468250,4101250,p_1977_12_COG,98.4000015258789
1,468250,4101250,p_1978_01_COG,41.599998474121094
1,468250,4101250,p_1978_02_COG,218
1,468250,4101250,p_1978_03_COG,67
1,468250,4101250,p_1978_04_COG,72
1,468250,4101250,p_1978_05_COG,89.4000015258789
1,468250,4101250,p_1978_06_COG,43.20000076293945
1,468250,4101250,p_1978_07_COG,0
1,468250,4101250,p_1978_08_COG,0.6000000238418579
1,468250,4101250,p_1978_09_COG,0.10000000149011612
1,468250,4101250,p_1978_10_COG,13.100000381469727
1,468250,4101250,p_1978_11_COG,38
1,468250,4101250,p_1978_12_COG,109.5
1,468250,4101250,p_1979_01_COG,301.79998779296875
1,468250,4101250,p_1979_02_COG,191.3000030517578
1,468250,4101250,p_1979_03_COG,80.80000305175781
1,468250,4101250,p_1979_04_COG,36.20000076293945
1,468250,4101250,p_1979_05_COG,10.5
1,468250,4101250,p_1979_06_COG,3.700000047683716
1,468250,4101250,p_1979_07_COG,34.20000076293945
1,468250,4101250,p_1979_08_COG,0
1,468250,4101250,p_1979_09_COG,36.900001525878906
1,468250,4101250,p_1979_10_COG,214.3000030517578
1,468250,4101250,p_1979_11_COG,34.599998474121094
1,468250,4101250,p_1979_12_COG,23.299999237060547
1,468250,4101250,p_1980_01_COG,40.5
1,468250,4101250,p_1980_02_COG,57.5
1,468250,4101250,p_1980_03_COG,77.9000015258789
1,468250,4101250,p_1980_04_COG,18.600000381469727
1,468250,4101250,p_1980_05_COG,75.0999984741211
1,468250,4101250,p_1980_06_COG,52.599998474121094
1,468250,4101250,p_1980_07_COG,0
1,468250,4101250,p_1980_08_COG,0.699999988079071
1,468250,4101250,p_1980_09_COG,1
1,468250,4101250,p_1980_10_COG,24.700000762939453
1,468250,4101250,p_1980_11_COG,147.60000610351562
1,468250,4101250,p_1980_12_COG,5.300000190734863
1,468250,4101250,p_1981_01_COG,0.5
1,468250,4101250,p_1981_02_COG,3.9000000953674316
1,468250,4101250,p_1981_03_COG,35.20000076293945
1,468250,4101250,p_1981_04_COG,121.5
1,468250,4101250,p_1981_05_COG,15.300000190734863
1,468250,4101250,p_1981_06_COG,61.70000076293945
1,468250,4101250,p_1981_07_COG,0.10000000149011612
1,468250,4101250,p_1981_08_COG,6.300000190734863
1,468250,4101250,p_1981_09_COG,27.299999237060547
1,468250,4101250,p_1981_10_COG,7.5
1,468250,4101250,p_1981_11_COG,0.20000000298023224
1,468250,4101250,p_1981_12_COG,263.29998779296875
1,468250,4101250,p_1982_01_COG,90.5999984741211
1,468250,4101250,p_1982_02_COG,34.70000076293945
1,468250,4101250,p_1982_03_COG,88.19999694824219
1,468250,4101250,p_1982_04_COG,29
1,468250,4101250,p_1982_05_COG,13.100000381469727
1,468250,4101250,p_1982_06_COG,0.5
1,468250,4101250,p_1982_07_COG,0
1,468250,4101250,p_1982_08_COG,5.900000095367432
1,468250,4101250,p_1982_09_COG,0.800000011920929
1,468250,4101250,p_1982_10_COG,16.600000381469727
1,468250,4101250,p_1982_11_COG,247.5
1,468250,4101250,p_1982_12_COG,18.200000762939453
1,468250,4101250,p_1983_01_COG,0.10000000149011612
1,468250,4101250,p_1983_02_COG,37.5
1,468250,4101250,p_1983_03_COG,25.799999237060547
1,468250,4101250,p_1983_04_COG,21.299999237060547
1,468250,4101250,p_1983_05_COG,3.200000047683716
1,468250,4101250,p_1983_06_COG,0.5
1,468250,4101250,p_1983_07_COG,0
1,468250,4101250,p_1983_08_COG,0.20000000298023224
1,468250,4101250,p_1983_09_COG,1.2000000476837158
1,468250,4101250,p_1983_10_COG,8.800000190734863
1,468250,4101250,p_1983_11_COG,323.5
1,468250,4101250,p_1983_12_COG,126.9000015258789
1,468250,4101250,p_1984_01_COG,3
1,468250,4101250,p_1984_02_COG,25.5
1,468250,4101250,p_1984_03_COG,81.4000015258789
1,468250,4101250,p_1984_04_COG,49
1,468250,4101250,p_1984_05_COG,147.5
1,468250,4101250,p_1984_06_COG,7.300000190734863
1,468250,4101250,p_1984_07_COG,0
1,468250,4101250,p_1984_08_COG,0.10000000149011612
1,468250,4101250,p_1984_09_COG,0.6000000238418579
1,468250,4101250,p_1984_10_COG,4.199999809265137
1,468250,4101250,p_1984_11_COG,222.60000610351562
1,468250,4101250,p_1984_12_COG,2
1,468250,4101250,p_1985_01_COG,48.5
1,468250,4101250,p_1985_02_COG,221.5
1,468250,4101250,p_1985_03_COG,26
1,468250,4101250,p_1985_04_COG,20.600000381469727
1,468250,4101250,p_1985_05_COG,26.700000762939453
1,468250,4101250,p_1985_06_COG,0
1,468250,4101250,p_1985_07_COG,0
1,468250,4101250,p_1985_08_COG,0.5
1,468250,4101250,p_1985_09_COG,20.299999237060547
1,468250,4101250,p_1985_10_COG,1.600000023841858
1,468250,4101250,p_1985_11_COG,147.39999389648438
1,468250,4101250,p_1985_12_COG,34.099998474121094
1,468250,4101250,p_1986_01_COG,69.9000015258789
1,468250,4101250,p_1986_02_COG,129.5
1,468250,4101250,p_1986_03_COG,62
1,468250,4101250,p_1986_04_COG,47.20000076293945
1,468250,4101250,p_1986_05_COG,0.4000000059604645
1,468250,4101250,p_1986_06_COG,37.400001525878906
1,468250,4101250,p_1986_07_COG,19.100000381469727
1,468250,4101250,p_1986_08_COG,0
1,468250,4101250,p_1986_09_COG,3
1,468250,4101250,p_1986_10_COG,88
1,468250,4101250,p_1986_11_COG,55.70000076293945
1,468250,4101250,p_1986_12_COG,20.700000762939453
1,468250,4101250,p_1987_01_COG,328.70001220703125
1,468250,4101250,p_1987_02_COG,77.4000015258789
1,468250,4101250,p_1987_03_COG,9.5
1,468250,4101250,p_1987_04_COG,51.20000076293945
1,468250,4101250,p_1987_05_COG,1.5
1,468250,4101250,p_1987_06_COG,4.300000190734863
1,468250,4101250,p_1987_07_COG,0.30000001192092896
1,468250,4101250,p_1987_08_COG,30.700000762939453
1,468250,4101250,p_1987_09_COG,12.5
1,468250,4101250,p_1987_10_COG,72.9000015258789
1,468250,4101250,p_1987_11_COG,80.0999984741211
1,468250,4101250,p_1987_12_COG,208
1,468250,4101250,p_1988_01_COG,98.19999694824219
1,468250,4101250,p_1988_02_COG,36.5
1,468250,4101250,p_1988_03_COG,18.799999237060547
1,468250,4101250,p_1988_04_COG,52.900001525878906
1,468250,4101250,p_1988_05_COG,36.70000076293945
1,468250,4101250,p_1988_06_COG,11.300000190734863
1,468250,4101250,p_1988_07_COG,0.30000001192092896
1,468250,4101250,p_1988_08_COG,0
1,468250,4101250,p_1988_09_COG,1.5
1,468250,4101250,p_1988_10_COG,120.4000015258789
1,468250,4101250,p_1988_11_COG,62.70000076293945
1,468250,4101250,p_1988_12_COG,12.800000190734863
1,468250,4101250,p_1989_01_COG,31.399999618530273
1,468250,4101250,p_1989_02_COG,108
1,468250,4101250,p_1989_03_COG,41.20000076293945
1,468250,4101250,p_1989_04_COG,98.30000305175781
1,468250,4101250,p_1989_05_COG,63.099998474121094
1,468250,4101250,p_1989_06_COG,17.799999237060547
1,468250,4101250,p_1989_07_COG,0.20000000298023224
1,468250,4101250,p_1989_08_COG,2.700000047683716
1,468250,4101250,p_1989_09_COG,144
1,468250,4101250,p_1989_10_COG,50.5
1,468250,4101250,p_1989_11_COG,317.1000061035156
1,468250,4101250,p_1989_12_COG,249.60000610351562
1,468250,4101250,p_1990_01_COG,58.400001525878906
1,468250,4101250,p_1990_02_COG,0
1,468250,4101250,p_1990_03_COG,27.100000381469727
1,468250,4101250,p_1990_04_COG,161.10000610351562
1,468250,4101250,p_1990_05_COG,38.20000076293945
1,468250,4101250,p_1990_06_COG,0.10000000149011612
1,468250,4101250,p_1990_07_COG,14.800000190734863
1,468250,4101250,p_1990_08_COG,2
1,468250,4101250,p_1990_09_COG,38.20000076293945
1,468250,4101250,p_1990_10_COG,120.69999694824219
1,468250,4101250,p_1990_11_COG,40.5
1,468250,4101250,p_1990_12_COG,39.70000076293945
1,468250,4101250,p_1991_01_COG,18.600000381469727
1,468250,4101250,p_1991_02_COG,85.4000015258789
1,468250,4101250,p_1991_03_COG,109.0999984741211
1,468250,4101250,p_1991_04_COG,19.299999237060547
1,468250,4101250,p_1991_05_COG,2.4000000953674316
1,468250,4101250,p_1991_06_COG,18.299999237060547
1,468250,4101250,p_1991_07_COG,1.100000023841858
1,468250,4101250,p_1991_08_COG,0.20000000298023224
1,468250,4101250,p_1991_09_COG,75.4000015258789
1,468250,4101250,p_1991_10_COG,74
1,468250,4101250,p_1991_11_COG,35.70000076293945
1,468250,4101250,p_1991_12_COG,32.900001525878906
1,468250,4101250,p_1992_01_COG,50.79999923706055
1,468250,4101250,p_1992_02_COG,45.70000076293945
1,468250,4101250,p_1992_03_COG,48.70000076293945
1,468250,4101250,p_1992_04_COG,52.599998474121094
1,468250,4101250,p_1992_05_COG,2
1,468250,4101250,p_1992_06_COG,66.9000015258789
1,468250,4101250,p_1992_07_COG,7.5
1,468250,4101250,p_1992_08_COG,1.100000023841858
1,468250,4101250,p_1992_09_COG,14.399999618530273
1,468250,4101250,p_1992_10_COG,99
1,468250,4101250,p_1992_11_COG,15.699999809265137
1,468250,4101250,p_1992_12_COG,29.100000381469727
1,468250,4101250,p_1993_01_COG,2.4000000953674316
1,468250,4101250,p_1993_02_COG,29
1,468250,4101250,p_1993_03_COG,48.5
1,468250,4101250,p_1993_04_COG,63.20000076293945
1,468250,4101250,p_1993_05_COG,33.20000076293945
1,468250,4101250,p_1993_06_COG,0
1,468250,4101250,p_1993_07_COG,0
1,468250,4101250,p_1993_08_COG,0
1,468250,4101250,p_1993_09_COG,1.100000023841858
1,468250,4101250,p_1993_10_COG,126.30000305175781
1,468250,4101250,p_1993_11_COG,91.5
1,468250,4101250,p_1993_12_COG,0.20000000298023224
1,468250,4101250,p_1994_01_COG,61.400001525878906
1,468250,4101250,p_1994_02_COG,97.69999694824219
1,468250,4101250,p_1994_03_COG,3
1,468250,4101250,p_1994_04_COG,38
1,468250,4101250,p_1994_05_COG,24.700000762939453
1,468250,4101250,p_1994_06_COG,0
1,468250,4101250,p_1994_07_COG,0
1,468250,4101250,p_1994_08_COG,0
1,468250,4101250,p_1994_09_COG,22.299999237060547
1,468250,4101250,p_1994_10_COG,45.900001525878906
1,468250,4101250,p_1994_11_COG,49.29999923706055
1,468250,4101250,p_1994_12_COG,0.800000011920929
1,468250,4101250,p_1995_01_COG,24.700000762939453
1,468250,4101250,p_1995_02_COG,8.800000190734863
1,468250,4101250,p_1995_03_COG,21
1,468250,4101250,p_1995_04_COG,4.5
1,468250,4101250,p_1995_05_COG,0.6000000238418579
1,468250,4101250,p_1995_06_COG,23.299999237060547
1,468250,4101250,p_1995_07_COG,0.4000000059604645
1,468250,4101250,p_1995_08_COG,11.100000381469727
1,468250,4101250,p_1995_09_COG,14.199999809265137
1,468250,4101250,p_1995_10_COG,5.099999904632568
1,468250,4101250,p_1995_11_COG,87
1,468250,4101250,p_1995_12_COG,276.1000061035156
1,468250,4101250,p_1996_01_COG,461.70001220703125
1,468250,4101250,p_1996_02_COG,100.4000015258789
1,468250,4101250,p_1996_03_COG,45
1,468250,4101250,p_1996_04_COG,25.600000381469727
1,468250,4101250,p_1996_05_COG,117.0999984741211
1,468250,4101250,p_1996_06_COG,4.5
1,468250,4101250,p_1996_07_COG,5.5
1,468250,4101250,p_1996_08_COG,27.200000762939453
1,468250,4101250,p_1996_09_COG,40.5
1,468250,4101250,p_1996_10_COG,59.099998474121094
1,468250,4101250,p_1996_11_COG,323.70001220703125
1,468250,4101250,p_1996_12_COG,473.70001220703125
1,468250,4101250,p_1997_01_COG,271.20001220703125
1,468250,4101250,p_1997_02_COG,0
